customer_id,date,deposit_amount,segment
36,2024-05-19,1047.6219297086986,high_frequency_regular
36,2024-06-29,422.57481476085087,high_frequency_regular
36,2024-11-26,724.4032142566501,high_frequency_regular
37,2024-01-03,424.16671127534005,high_frequency_regular
37,2024-11-26,191.19681329205238,high_frequency_regular
38,2024-01-01,230.60428240927976,high_frequency_regular
38,2024-02-02,154.4864736591864,high_frequency_regular
38,2024-02-28,156.69438351477183,high_frequency_regular
38,2024-03-04,174.8947066818009,high_frequency_regular
38,2024-03-05,108.39771122396047,high_frequency_regular
39,2023-12-24,415.7462363578126,high_frequency_regular
39,2024-05-04,981.1740653001528,high_frequency_regular
39,2024-05-31,654.3720111250781,high_frequency_regular
40,2024-03-02,458.9953803166835,high_frequency_regular
40,2024-04-11,475.701589089798,high_frequency_regular
40,2024-07-13,584.1373968959537,high_frequency_regular
40,2024-09-09,365.95140124359506,high_frequency_regular
41,2024-08-10,457.4309828907526,high_frequency_regular
41,2024-09-17,330.6359436957258,high_frequency_regular
41,2024-10-26,268.92277051025104,high_frequency_regular
42,2024-02-09,219.95078127459567,high_frequency_regular
42,2024-05-12,207.6952236345814,high_frequency_regular
42,2024-06-06,218.59439681957997,high_frequency_regular
42,2024-09-17,170.91333831616583,high_frequency_regular
42,2024-10-30,194.16099574511946,high_frequency_regular
43,2024-01-01,160.17459473376385,high_frequency_regular
43,2024-02-02,230.09753445521,high_frequency_regular
43,2024-06-01,151.2025690538314,high_frequency_regular
43,2024-06-25,178.5252375196542,high_frequency_regular
44,2024-01-15,948.3277580769264,high_frequency_regular
44,2024-03-03,910.4201537861825,high_frequency_regular
44,2024-06-29,594.7035005879214,high_frequency_regular
44,2024-10-06,814.478093523526,high_frequency_regular
44,2024-10-29,694.0655785808672,high_frequency_regular
45,2024-02-13,224.49253070880582,high_frequency_regular
45,2024-05-23,290.774313393884,high_frequency_regular
45,2024-07-27,460.145047815493,high_frequency_regular
45,2024-09-30,408.4474377712283,high_frequency_regular
45,2024-11-27,268.38482651569484,high_frequency_regular
46,2024-02-17,238.493941868241,high_frequency_regular
46,2024-02-18,360.9931693824187,high_frequency_regular
46,2024-02-25,424.58333753353884,high_frequency_regular
46,2024-10-26,455.6038489938555,high_frequency_regular
47,2024-08-27,382.59685800678625,high_frequency_regular
47,2024-11-06,191.48621552781464,high_frequency_regular
48,2023-12-15,179.18069107968017,high_frequency_regular
48,2024-07-02,178.5382116373344,high_frequency_regular
48,2024-09-14,221.70633589228896,high_frequency_regular
48,2024-11-04,176.44709568771435,high_frequency_regular
49,2024-01-13,524.1030004616034,high_frequency_regular
49,2024-02-12,372.61409533830505,high_frequency_regular
49,2024-09-04,408.82621375605396,high_frequency_regular
49,2024-09-29,435.12959851887285,high_frequency_regular
49,2024-10-08,400.02850186972205,high_frequency_regular
49,2024-11-04,405.3119384381218,high_frequency_regular
50,2023-12-16,257.1417692195229,high_frequency_regular
50,2024-10-29,559.8952863431102,high_frequency_regular
51,2024-01-28,297.4288469905903,high_frequency_regular
51,2024-09-01,552.3710949509876,high_frequency_regular
51,2024-09-22,302.31336015056917,high_frequency_regular
51,2024-10-01,264.0409065543675,high_frequency_regular
51,2024-10-21,271.5019088083928,high_frequency_regular
52,2024-01-15,374.1249385287376,high_frequency_regular
52,2024-02-02,522.2912666443475,high_frequency_regular
52,2024-03-26,312.0743413604695,high_frequency_regular
52,2024-05-07,451.53383087317025,high_frequency_regular
52,2024-08-06,446.49503545795864,high_frequency_regular
52,2024-11-26,341.055131572176,high_frequency_regular
53,2024-02-07,553.9746368576118,high_frequency_regular
53,2024-07-24,361.6462419213515,high_frequency_regular
53,2024-11-16,603.3449410976511,high_frequency_regular
54,2024-03-03,195.32157305735595,high_frequency_regular
54,2024-03-05,177.08893994775892,high_frequency_regular
54,2024-03-22,180.08497938525093,high_frequency_regular
54,2024-06-17,197.0351269007573,high_frequency_regular
54,2024-07-20,172.7694546365312,high_frequency_regular
55,2024-06-30,264.3824111308821,high_frequency_regular
55,2024-10-21,211.23731039301666,high_frequency_regular
55,2024-11-10,362.5698860470229,high_frequency_regular
56,2024-06-20,369.3743104067362,high_frequency_regular
56,2024-07-12,288.4417140438832,high_frequency_regular
56,2024-07-27,227.09195210842591,high_frequency_regular
56,2024-08-03,247.2473884380412,high_frequency_regular
57,2024-03-17,677.7864264188607,high_frequency_regular
57,2024-04-01,586.2806958436697,high_frequency_regular
57,2024-05-13,512.9028544196444,high_frequency_regular
58,2024-05-20,405.361982101958,high_frequency_regular
58,2024-07-03,428.9330200250571,high_frequency_regular
58,2024-09-25,313.70066773486525,high_frequency_regular
58,2024-11-02,429.49822751517206,high_frequency_regular
59,2023-12-10,948.3203740554195,high_frequency_regular
59,2024-01-14,988.2845501577748,high_frequency_regular
59,2024-04-16,696.7387196709296,high_frequency_regular
59,2024-04-25,1385.2925276108435,high_frequency_regular
59,2024-07-03,849.234587570239,high_frequency_regular
59,2024-10-26,796.2010142713107,high_frequency_regular
60,2023-12-03,181.682944766032,high_frequency_regular
60,2023-12-12,195.75874209703596,high_frequency_regular
60,2024-07-03,189.76993174756282,high_frequency_regular
60,2024-08-19,204.2779600200156,high_frequency_regular
60,2024-11-04,189.65703490039363,high_frequency_regular
61,2023-12-31,980.9590402634029,high_frequency_regular
61,2024-02-24,633.5262195180687,high_frequency_regular
62,2023-12-27,631.115929849709,high_frequency_regular
62,2024-02-15,701.3347390714184,high_frequency_regular
62,2024-07-17,572.8587067968122,high_frequency_regular
62,2024-11-13,445.55501413444813,high_frequency_regular
63,2024-06-01,545.0009944447762,high_frequency_regular
63,2024-06-30,366.72942161764485,high_frequency_regular
63,2024-07-21,391.1808740352271,high_frequency_regular
63,2024-09-18,423.68119881986104,high_frequency_regular
63,2024-10-13,421.35467588745144,high_frequency_regular
64,2024-01-10,107.07065140314656,high_frequency_regular
64,2024-03-04,144.8218118512319,high_frequency_regular
64,2024-03-27,144.57441560630429,high_frequency_regular
64,2024-05-01,87.87547275920268,high_frequency_regular
64,2024-11-03,84.63581292485614,high_frequency_regular
65,2023-12-29,215.4455290152882,high_frequency_regular
65,2024-03-04,284.2311407048604,high_frequency_regular
65,2024-05-12,391.5651350885803,high_frequency_regular
65,2024-09-20,212.13137725382848,high_frequency_regular
66,2024-04-23,854.5948218811654,high_frequency_regular
66,2024-06-29,1226.0039178778175,high_frequency_regular
66,2024-07-04,949.9854505266187,high_frequency_regular
66,2024-11-01,830.3366944941092,high_frequency_regular
66,2024-11-26,995.7681289097508,high_frequency_regular
67,2023-12-19,68.99381622917134,high_frequency_regular
67,2024-01-02,54.50793124267248,high_frequency_regular
67,2024-02-20,60.085272757344796,high_frequency_regular
67,2024-04-23,84.18050403021509,high_frequency_regular
67,2024-08-15,49.21751892079754,high_frequency_regular
67,2024-11-02,79.58253635596705,high_frequency_regular
68,2024-01-21,646.6122938503717,high_frequency_regular
68,2024-05-31,461.05216396159517,high_frequency_regular
68,2024-09-24,620.2719706904745,high_frequency_regular
69,2023-12-02,442.81712446000614,high_frequency_regular
69,2024-01-23,349.78049231808075,high_frequency_regular
69,2024-03-30,353.37839365632664,high_frequency_regular
70,2024-02-04,30.81166703122528,high_frequency_regular
70,2024-04-20,32.48277511632852,high_frequency_regular
70,2024-05-13,41.2788452877622,high_frequency_regular
70,2024-07-25,39.869264670463,high_frequency_regular
70,2024-08-27,40.092722926428884,high_frequency_regular
71,2024-02-04,1094.4987814182505,high_frequency_regular
71,2024-02-27,1072.0814808750276,high_frequency_regular
72,2024-03-02,675.0446003691526,high_frequency_regular
72,2024-04-28,686.1380048474078,high_frequency_regular
72,2024-08-24,1175.3566450487936,high_frequency_regular
73,2024-02-02,2591.51710716143,high_frequency_regular
73,2024-08-26,1948.7207541174078,high_frequency_regular
74,2023-12-27,187.00191668233495,high_frequency_regular
74,2024-07-15,156.4758266695159,high_frequency_regular
75,2024-06-16,1072.250200359645,high_frequency_regular
75,2024-08-31,1384.4013336824687,high_frequency_regular
76,2023-12-03,173.43240167424352,high_frequency_regular
76,2024-02-28,179.91059037637572,high_frequency_regular
76,2024-03-17,173.373715833416,high_frequency_regular
76,2024-07-01,253.51205774708458,high_frequency_regular
76,2024-09-18,259.44122120175,high_frequency_regular
77,2024-02-26,236.12962103267427,high_frequency_regular
77,2024-06-16,241.22285554580108,high_frequency_regular
77,2024-08-26,190.70699493190978,high_frequency_regular
77,2024-11-02,266.91798302144474,high_frequency_regular
77,2024-11-20,202.02522214973666,high_frequency_regular
78,2023-12-09,459.98173828374223,high_frequency_regular
78,2024-02-04,303.72618223168496,high_frequency_regular
78,2024-08-27,298.0219498402707,high_frequency_regular
79,2024-02-24,120.82592092453474,high_frequency_regular
79,2024-04-16,245.73482783762807,high_frequency_regular
79,2024-06-16,232.18655559092923,high_frequency_regular
79,2024-11-07,133.48733993866003,high_frequency_regular
80,2024-02-24,1227.2724422686847,high_frequency_regular
80,2024-03-14,1069.2395254609376,high_frequency_regular
80,2024-03-29,1044.2276021939072,high_frequency_regular
80,2024-04-05,1082.520509632468,high_frequency_regular
80,2024-04-25,1087.604598380308,high_frequency_regular
81,2024-01-04,946.3684444965319,high_frequency_regular
81,2024-01-13,1218.5380318148507,high_frequency_regular
81,2024-03-14,818.8464677972985,high_frequency_regular
81,2024-08-17,1592.9809866299815,high_frequency_regular
82,2023-12-05,875.070625054956,high_frequency_regular
82,2024-03-02,1869.304363994407,high_frequency_regular
83,2024-06-06,565.8123636349219,high_frequency_regular
83,2024-07-07,757.5166400262775,high_frequency_regular
83,2024-09-01,507.42844854468785,high_frequency_regular
84,2023-12-29,334.6797721808248,high_frequency_regular
84,2024-11-05,678.2915818950037,high_frequency_regular
84,2024-11-11,399.1656169658754,high_frequency_regular
85,2024-03-28,704.6705791005668,high_frequency_regular
85,2024-03-31,667.0918096423159,high_frequency_regular
85,2024-09-18,1191.674757107315,high_frequency_regular
85,2024-09-22,880.964839690936,high_frequency_regular
85,2024-11-25,709.2649578838896,high_frequency_regular
86,2023-12-29,160.92078925747313,high_frequency_regular
86,2024-01-21,221.50177026450098,high_frequency_regular
86,2024-05-06,256.8926156057733,high_frequency_regular
86,2024-07-03,308.4373754020198,high_frequency_regular
87,2024-01-11,281.459023074992,high_frequency_regular
87,2024-04-02,214.55202875964457,high_frequency_regular
87,2024-05-20,351.5156808080545,high_frequency_regular
87,2024-05-30,293.6357364230642,high_frequency_regular
87,2024-09-08,310.26255632973795,high_frequency_regular
87,2024-11-17,348.73523219029926,high_frequency_regular
88,2024-01-18,757.2424632726088,high_frequency_regular
88,2024-03-07,1013.2005907398318,high_frequency_regular
88,2024-07-04,550.2804236893455,high_frequency_regular
88,2024-09-29,582.1543712937892,high_frequency_regular
88,2024-09-30,474.9666968610588,high_frequency_regular
89,2023-12-03,96.47492483418189,high_frequency_regular
89,2024-03-20,160.33132010188166,high_frequency_regular
89,2024-08-21,91.38138190693773,high_frequency_regular
89,2024-09-10,104.91810659841677,high_frequency_regular
90,2024-02-03,96.88101251524616,high_frequency_regular
90,2024-02-10,117.87503210675365,high_frequency_regular
90,2024-02-15,105.9236188818217,high_frequency_regular
91,2024-01-06,316.3874329629284,high_frequency_regular
91,2024-01-27,343.25523904285933,high_frequency_regular
91,2024-04-25,315.1493703203193,high_frequency_regular
91,2024-08-27,290.3082515457284,high_frequency_regular
91,2024-09-06,380.57446985613893,high_frequency_regular
92,2024-03-28,333.9284368127709,high_frequency_regular
92,2024-09-27,209.7157514990841,high_frequency_regular
93,2024-02-14,786.3945849850564,high_frequency_regular
93,2024-04-04,522.317945566274,high_frequency_regular
93,2024-07-14,497.97797506157633,high_frequency_regular
93,2024-11-21,715.6629131345948,high_frequency_regular
94,2024-02-21,266.09946980084436,high_frequency_regular
94,2024-04-03,251.21180078158164,high_frequency_regular
94,2024-04-28,265.0948811001658,high_frequency_regular
94,2024-04-29,259.5139227220708,high_frequency_regular
94,2024-11-10,270.96727896470645,high_frequency_regular
95,2024-04-10,2157.0819443760142,high_frequency_regular
95,2024-08-01,1964.6841934755164,high_frequency_regular
96,2023-12-31,724.1542424160572,high_frequency_regular
96,2024-03-19,942.5899933889622,high_frequency_regular
97,2023-12-24,645.5533688222624,high_frequency_regular
97,2024-08-05,668.2885682804562,high_frequency_regular
98,2024-02-22,428.1093690591668,high_frequency_regular
98,2024-03-02,331.57893797469205,high_frequency_regular
98,2024-04-28,366.7921145655185,high_frequency_regular
98,2024-06-25,412.996878898159,high_frequency_regular
99,2023-12-11,239.01970637799155,high_frequency_regular
99,2024-04-03,194.40878072256456,high_frequency_regular
99,2024-07-31,193.51846926997254,high_frequency_regular
99,2024-08-01,188.6799917888339,high_frequency_regular
99,2024-09-21,238.5900277103768,high_frequency_regular
100,2023-12-09,603.7539259756068,high_frequency_regular
100,2024-02-14,538.5932447576042,high_frequency_regular
100,2024-03-05,1092.1636503421573,high_frequency_regular
100,2024-04-25,943.8748176861644,high_frequency_regular
101,2024-01-27,189.93844623155985,high_frequency_regular
101,2024-03-02,87.93304143393999,high_frequency_regular
101,2024-06-17,91.98925266528657,high_frequency_regular
102,2023-12-21,877.434397459784,high_frequency_regular
102,2024-02-06,599.258194522515,high_frequency_regular
102,2024-02-12,516.000141002259,high_frequency_regular
102,2024-06-27,479.7358383743962,high_frequency_regular
103,2024-04-11,901.1957366765746,high_frequency_regular
103,2024-05-07,689.6154663246965,high_frequency_regular
103,2024-09-04,1097.6694064861197,high_frequency_regular
104,2024-05-01,639.7349775032045,high_frequency_regular
104,2024-05-19,899.0825626520366,high_frequency_regular
104,2024-06-10,835.4045467151666,high_frequency_regular
105,2023-12-28,326.2369122100981,high_frequency_regular
105,2024-01-20,174.70255174015927,high_frequency_regular
105,2024-03-21,165.1653230802766,high_frequency_regular
105,2024-05-03,256.8415143727335,high_frequency_regular
105,2024-08-01,212.792092608963,high_frequency_regular
106,2023-12-25,456.3304172725735,high_frequency_regular
106,2024-01-28,280.7892415691275,high_frequency_regular
106,2024-02-28,352.28692530090774,high_frequency_regular
106,2024-06-03,298.03491028470165,high_frequency_regular
106,2024-06-14,239.82229402060588,high_frequency_regular
106,2024-08-11,308.3098122424604,high_frequency_regular
107,2023-12-14,696.2782466185578,high_frequency_regular
107,2024-02-22,667.107455651818,high_frequency_regular
107,2024-10-13,724.1841914509322,high_frequency_regular
107,2024-11-29,905.3858548238849,high_frequency_regular
108,2024-04-11,104.83334943365278,high_frequency_regular
108,2024-06-05,53.638284436971276,high_frequency_regular
109,2024-01-30,121.69123540923778,high_frequency_regular
109,2024-06-09,168.19322639600483,high_frequency_regular
109,2024-06-13,114.19217038537151,high_frequency_regular
110,2023-12-24,418.5246996293952,high_frequency_regular
110,2024-01-31,712.9013435625704,high_frequency_regular
110,2024-10-29,463.27304275450047,high_frequency_regular
111,2023-12-05,816.2165095523605,high_frequency_regular
111,2024-01-09,465.2660450950953,high_frequency_regular
111,2024-02-06,479.78795726368145,high_frequency_regular
111,2024-05-20,483.5374631494069,high_frequency_regular
111,2024-06-27,684.9524997039633,high_frequency_regular
112,2024-02-16,495.1783245170032,high_frequency_regular
112,2024-03-11,378.76163219312036,high_frequency_regular
112,2024-03-29,645.5716232605077,high_frequency_regular
113,2024-01-18,233.07542910999183,high_frequency_regular
113,2024-01-24,354.4993947265034,high_frequency_regular
113,2024-08-17,205.17183111521635,high_frequency_regular
113,2024-10-02,277.63510468656955,high_frequency_regular
113,2024-11-26,214.28312983140822,high_frequency_regular
113,2024-11-30,384.1955982857105,high_frequency_regular
114,2024-03-10,1516.0548834698093,high_frequency_regular
114,2024-05-14,1200.1397704449523,high_frequency_regular
114,2024-09-15,1541.3107759587065,high_frequency_regular
115,2024-02-18,1149.8285049742321,high_frequency_regular
115,2024-03-16,1022.1545680128679,high_frequency_regular
115,2024-10-06,1543.179690853861,high_frequency_regular
115,2024-11-09,1069.5187436553767,high_frequency_regular
116,2024-01-03,260.25754831762225,high_frequency_regular
116,2024-03-21,186.519659310561,high_frequency_regular
116,2024-06-20,205.3707921200511,high_frequency_regular
117,2024-01-05,148.93194206787118,high_frequency_regular
117,2024-01-30,153.92779801062687,high_frequency_regular
117,2024-03-27,129.73181681595784,high_frequency_regular
117,2024-03-31,138.37466392067066,high_frequency_regular
117,2024-04-28,139.56945212810027,high_frequency_regular
117,2024-05-23,161.39837551646687,high_frequency_regular
117,2024-10-22,157.8626264457748,high_frequency_regular
118,2024-04-24,718.0154335248084,high_frequency_regular
118,2024-09-24,411.2341952591764,high_frequency_regular
119,2024-02-17,501.7594064838836,high_frequency_regular
119,2024-05-16,406.0561673552968,high_frequency_regular
119,2024-07-26,443.55895627453475,high_frequency_regular
119,2024-07-31,574.5185206431705,high_frequency_regular
120,2024-01-04,1083.553812022751,high_frequency_regular
120,2024-02-28,931.9610128830534,high_frequency_regular
120,2024-07-12,1157.2119602439393,high_frequency_regular
121,2023-12-31,46.285187048076494,high_frequency_regular
121,2024-01-17,62.54766734477532,high_frequency_regular
121,2024-06-03,123.57404819855202,high_frequency_regular
121,2024-08-21,68.12856721667718,high_frequency_regular
121,2024-11-03,67.66736779012253,high_frequency_regular
121,2024-11-09,58.84043064405275,high_frequency_regular
122,2023-12-30,842.1963393769463,high_frequency_regular
122,2024-02-07,601.5626651325454,high_frequency_regular
122,2024-09-22,725.2089589679124,high_frequency_regular
122,2024-10-22,494.58603752274297,high_frequency_regular
122,2024-11-29,657.6216453973499,high_frequency_regular
123,2024-02-04,715.8312389795801,high_frequency_regular
123,2024-06-08,556.3200817104056,high_frequency_regular
123,2024-07-27,350.4515546703492,high_frequency_regular
123,2024-09-01,612.891957986815,high_frequency_regular
124,2024-02-29,378.36715145191187,high_frequency_regular
124,2024-04-17,710.1917179012978,high_frequency_regular
125,2024-01-15,270.3798819118322,high_frequency_regular
125,2024-02-03,293.046595292103,high_frequency_regular
125,2024-03-12,232.65066351884545,high_frequency_regular
125,2024-10-31,215.68386729433905,high_frequency_regular
126,2023-12-07,335.09841083486566,high_frequency_regular
126,2024-01-31,350.3146872293344,high_frequency_regular
126,2024-02-01,897.6673318511207,high_frequency_regular
126,2024-03-21,349.95841738613575,high_frequency_regular
126,2024-09-02,342.9045433252326,high_frequency_regular
127,2024-05-10,459.47908596468136,high_frequency_regular
127,2024-05-28,481.0529343613362,high_frequency_regular
127,2024-06-05,673.740501030579,high_frequency_regular
127,2024-08-01,518.9010968046947,high_frequency_regular
127,2024-08-11,880.8504441412767,high_frequency_regular
128,2024-03-09,2115.634091144863,high_frequency_regular
128,2024-04-16,1898.9365242767587,high_frequency_regular
128,2024-04-25,2840.785470866441,high_frequency_regular
128,2024-04-28,1348.941299974159,high_frequency_regular
128,2024-04-30,2117.5594844945113,high_frequency_regular
128,2024-10-20,1546.408732119275,high_frequency_regular
128,2024-11-27,1832.7511283045544,high_frequency_regular
129,2024-04-05,112.30185390027127,high_frequency_regular
129,2024-08-10,104.07665873213642,high_frequency_regular
129,2024-09-03,201.49149020596087,high_frequency_regular
130,2024-03-03,477.12084842386196,high_frequency_regular
130,2024-03-06,844.4328194235532,high_frequency_regular
130,2024-04-14,705.2616282535222,high_frequency_regular
130,2024-06-05,639.5224990075526,high_frequency_regular
130,2024-08-25,770.1564974751237,high_frequency_regular
130,2024-08-26,803.9467320085519,high_frequency_regular
131,2024-01-10,295.3437933414287,high_frequency_regular
131,2024-03-26,489.39774185447715,high_frequency_regular
131,2024-08-06,279.328948167402,high_frequency_regular
131,2024-11-30,494.36411787822635,high_frequency_regular
132,2024-03-16,483.9353099290603,high_frequency_regular
132,2024-04-24,697.9762487130475,high_frequency_regular
132,2024-06-29,491.74546565980523,high_frequency_regular
132,2024-07-08,466.8615735626894,high_frequency_regular
133,2024-01-31,976.5371458688263,high_frequency_regular
133,2024-04-26,638.5297507370719,high_frequency_regular
133,2024-05-05,859.9055185795315,high_frequency_regular
133,2024-08-02,684.9170648003542,high_frequency_regular
133,2024-09-22,869.1734726498064,high_frequency_regular
134,2024-01-28,82.4701598241607,high_frequency_regular
134,2024-04-20,83.8901107988697,high_frequency_regular
134,2024-05-16,82.58020018458888,high_frequency_regular
134,2024-06-24,86.33599042496229,high_frequency_regular
135,2024-02-05,600.8705958534349,high_frequency_regular
135,2024-04-22,782.1657214001119,high_frequency_regular
135,2024-07-04,689.92463241921,high_frequency_regular
135,2024-07-28,1080.225923226834,high_frequency_regular
136,2024-02-13,115.28431933913882,high_frequency_regular
136,2024-05-01,110.37647039927177,high_frequency_regular
136,2024-05-05,234.26190723285015,high_frequency_regular
137,2024-03-03,277.1051420854603,high_frequency_regular
137,2024-04-28,268.06276397964496,high_frequency_regular
137,2024-05-02,297.8815392662026,high_frequency_regular
137,2024-09-14,257.64278570015733,high_frequency_regular
137,2024-09-20,255.39241461926252,high_frequency_regular
138,2024-04-18,700.4342268683667,high_frequency_regular
138,2024-05-11,602.4019621242069,high_frequency_regular
138,2024-06-24,706.9263043246683,high_frequency_regular
139,2024-01-02,746.134481060051,high_frequency_regular
139,2024-01-30,692.8077225436302,high_frequency_regular
139,2024-02-26,1101.2897747454251,high_frequency_regular
139,2024-03-03,1383.5420624042513,high_frequency_regular
139,2024-07-07,747.1391081568364,high_frequency_regular
139,2024-10-19,683.3172941642571,high_frequency_regular
140,2023-12-04,92.0909066523183,high_frequency_regular
140,2024-11-09,89.21583568698226,high_frequency_regular
141,2024-03-17,184.18961089275135,high_frequency_regular
141,2024-04-04,149.72036396907268,high_frequency_regular
141,2024-06-29,203.9767583155324,high_frequency_regular
141,2024-08-27,184.2368794595813,high_frequency_regular
142,2024-03-26,905.5761962959948,high_frequency_regular
142,2024-06-26,771.7080837479126,high_frequency_regular
