customer_id,date,segment,actual_deposit,predicted_deposit,absolute_error,percentage_error
806,2024-11-26,sporadic_high_value,1590.263538937145,1721.5601880712413,131.29664913409624,8.256282428624916
810,2024-11-04,sporadic_high_value,1724.947677575584,1718.2862647829454,6.661412792638657,0.38618057111165716
305,2024-11-01,medium_frequency_stable,1603.2450823745564,1717.6013467085345,114.35626433397806,7.132799943761918
281,2024-11-30,medium_frequency_stable,1806.7833580562692,1697.4931009794027,109.29025707686651,6.048885528503017
942,2024-11-27,weekend_warriors,1656.8680150237362,1669.1466335458085,12.278618522072293,0.741074027064032
802,2024-11-25,sporadic_high_value,1658.824135276475,1666.4654729672618,7.641337690786713,0.4606478485745649
531,2024-11-03,growing_users,1632.702362273924,1641.2770965287618,8.574734254837722,0.5251866141049356
458,2024-11-01,growing_users,1586.2730412490566,1620.0791479381837,33.80610668912709,2.131165682706656
950,2024-11-08,weekend_warriors,1594.0233158483145,1613.8907145305304,19.867398682215935,1.2463681355653706
440,2024-11-27,growing_users,1575.5720318258352,1598.09932889511,22.52729706927471,1.4297852852318778
438,2024-11-05,growing_users,1555.0732242757683,1592.1457179150927,37.07249363932442,2.3839709320819855
362,2024-11-19,medium_frequency_stable,1567.7349618432631,1592.1425145611115,24.407552717848375,1.5568672838137905
463,2024-11-04,growing_users,1504.4932436331665,1531.048361781101,26.555118147934536,1.7650539981028552
169,2024-11-20,medium_frequency_stable,1465.9385717653206,1483.9560201245395,18.01744835921886,1.2290725345688795
557,2024-11-26,growing_users,1459.6785657382093,1481.528965221516,21.850399483306774,1.496932269623092
285,2024-11-10,medium_frequency_stable,1464.0831852768472,1475.0896831178811,11.006497841033934,0.7517672459951575
495,2024-11-08,growing_users,1449.633450584228,1463.8694456495818,14.23599506535379,0.9820410159282977
493,2024-11-02,growing_users,1438.9501865536945,1442.6015049614414,3.651318407746885,0.25374877058752415
533,2024-11-26,growing_users,1398.2979113961028,1411.2988839986429,13.00097260254006,0.92977129527137
835,2024-11-26,sporadic_high_value,1404.0529743372358,1410.1135949051966,6.060620567960768,0.4316518449613058
910,2024-11-27,weekend_warriors,1395.0136013458257,1409.695560930855,14.68195958502929,1.052459959592151
463,2024-11-06,growing_users,1384.2940059315274,1393.5210277037343,9.227021772206854,0.6665507278562368
764,2024-11-30,sporadic_high_value,1374.099047258189,1375.686541933265,1.587494675075959,0.11552985778161838
882,2024-11-02,weekend_warriors,1354.6138108483983,1367.0614404456717,12.447629597273362,0.9189061485706674
859,2024-11-30,weekend_warriors,1449.2483972108882,1360.1541702584282,89.09422695246008,6.147616041799595
918,2024-11-02,weekend_warriors,1462.2663774355808,1359.9996076236803,102.26676981190053,6.993716835044018
765,2024-11-09,sporadic_high_value,1346.0629889212937,1357.7340232343258,11.671034313032123,0.8670496409967443
181,2024-11-19,medium_frequency_stable,1347.6402735766728,1356.727271443737,9.086997867064156,0.6742895745425465
463,2024-11-09,growing_users,1332.973238540468,1345.9635209573014,12.990282416833452,0.9745343748278917
276,2024-11-05,medium_frequency_stable,1268.251117005031,1337.8827717680863,69.6316547630554,5.490368100561206
453,2024-11-04,growing_users,1326.0539268778216,1331.1487962203987,5.0948693425771125,0.38421283171891224
938,2024-11-01,weekend_warriors,1302.837870527815,1312.5263189908508,9.688448463035684,0.7436419129504295
770,2024-11-06,sporadic_high_value,1298.6279358011077,1309.0200520693825,10.392116268274776,0.8002381576570665
463,2024-11-07,growing_users,1284.214378295047,1306.50220491931,22.28782662426306,1.7355222773516132
802,2024-11-11,sporadic_high_value,1274.4260184117695,1304.1067894741843,29.680771062414806,2.328952064193097
770,2024-11-29,sporadic_high_value,1280.915141686262,1286.0392515323888,5.124109846126885,0.40003507487476847
909,2024-11-19,weekend_warriors,1275.1767959864358,1284.6530108805177,9.476214894081977,0.7431294957615255
814,2024-11-27,sporadic_high_value,1252.5122616679005,1283.393936909832,30.88167524193159,2.4655786763163654
938,2024-11-02,weekend_warriors,1731.7805012933904,1265.772808105376,466.0076931880144,26.909166192827197
897,2024-11-26,weekend_warriors,1727.0931758163665,1264.8202655355963,462.27291028077025,26.76595083309631
428,2024-11-22,growing_users,1315.5477369028963,1262.1667979218732,53.380938981023064,4.057696842434175
811,2024-11-25,sporadic_high_value,1236.282118109137,1250.7934165172144,14.511298408077437,1.1737853517020946
546,2024-11-12,growing_users,1175.3192991840351,1243.107560248524,67.78826106448878,5.767646384395351
938,2024-11-08,weekend_warriors,1439.676591175332,1241.9302547454856,197.74633642984645,13.735469315953042
341,2024-11-03,medium_frequency_stable,1220.943866215808,1239.7936222077315,18.84975599192353,1.5438675367071906
533,2024-11-07,growing_users,1224.482447360093,1226.2822353265465,1.7997879664535503,0.1469835660228352
531,2024-11-09,growing_users,1219.9496712417963,1223.9281902156022,3.978518973805876,0.32612156612625753
936,2024-11-30,weekend_warriors,1217.778133503558,1223.4435653738585,5.665431870300608,0.4652269337437611
488,2024-11-11,growing_users,1218.6683071193304,1222.8613615603992,4.193054441068853,0.3440685555350439
881,2024-11-03,weekend_warriors,1274.533126194873,1219.1801395602304,55.35298663464255,4.34300101715671
326,2024-11-25,medium_frequency_stable,1194.6782787558482,1199.1974740649446,4.519195309096403,0.37827718051446835
897,2024-11-20,weekend_warriors,1195.4207473914382,1198.4523025655953,3.03155517415712,0.25359733639995485
946,2024-11-24,weekend_warriors,1195.91809170148,1197.5581459585846,1.6400542571045662,0.13713767426757428
533,2024-11-21,growing_users,1128.1343070513385,1185.5003483303205,57.36604127898204,5.085036499680836
156,2024-11-27,medium_frequency_stable,1161.289910976851,1183.2014244868012,21.911513509950282,1.886825443227937
516,2024-11-28,growing_users,1179.4855282226808,1182.5871180570568,3.101589834376,0.26296124540414334
938,2024-11-24,weekend_warriors,1372.220451053841,1181.9266084054282,190.29384264841292,13.867585379759541
938,2024-11-16,weekend_warriors,1171.6397232470565,1174.6802627186282,3.0405394715717193,0.2595114702278304
453,2024-11-26,growing_users,1257.2392951028603,1170.5479147731796,86.69138032968067,6.8953762952969155
296,2024-11-04,medium_frequency_stable,1163.4993653402037,1168.8680085939914,5.368643253787695,0.46142210418979646
885,2024-11-02,weekend_warriors,1178.0297011708724,1164.1882619983785,13.841439172493892,1.1749652117206
909,2024-11-30,weekend_warriors,1237.3812305723966,1152.487743981264,84.89348659113261,6.860738185907505
453,2024-11-19,growing_users,1148.0509537427783,1151.7219803069563,3.6710265641779642,0.3197616405622063
936,2024-11-03,weekend_warriors,1395.4379805210613,1148.75251368967,246.6854668313913,17.677995745771383
863,2024-11-09,weekend_warriors,1137.332729855702,1148.0891588743664,10.756429018664448,0.9457592080401275
806,2024-11-04,sporadic_high_value,1135.111089562274,1146.7361527460669,11.625063183792918,1.0241344032922646
529,2024-11-15,growing_users,1196.2471055025228,1146.4528948767409,49.79421062578194,4.162535516009817
533,2024-11-28,growing_users,1386.5095333224383,1146.3987442911973,240.11078903124098,17.317644290254027
850,2024-11-05,sporadic_high_value,1127.4894291095477,1143.0120878625376,15.522658752989855,1.3767453913292222
551,2024-11-14,growing_users,1131.8192820038762,1139.9845478674974,8.165265863621244,0.7214284111828093
812,2024-11-11,sporadic_high_value,1125.409342536985,1127.0267139430287,1.6173714060437305,0.14371405540296356
276,2024-11-07,medium_frequency_stable,1229.7453029394546,1126.4360222841228,103.3092806553318,8.400868082877983
786,2024-11-15,sporadic_high_value,1121.7541461399908,1124.7638224353686,3.009676295377858,0.26830088444373457
453,2024-11-15,growing_users,1118.8851133079922,1119.066790650385,0.1816773423927316,0.016237354508685988
764,2024-11-02,sporadic_high_value,1115.7620148905949,1118.6822740558355,2.9202591652406227,0.2617277812174818
567,2024-11-20,growing_users,1151.8863584999374,1111.9968066047518,39.889551895185605,3.4629763258184965
422,2024-11-26,growing_users,1100.9717810938305,1106.989174485494,6.017393391663518,0.5465529176129433
828,2024-11-06,sporadic_high_value,1102.9461094829444,1103.5084802561798,0.5623707732354433,0.05098805539094561
885,2024-11-25,weekend_warriors,1095.812278401293,1098.8958630100542,3.083584608761157,0.28139715802964654
242,2024-11-12,medium_frequency_stable,1079.3333762545667,1095.7076365393086,16.374260284741922,1.5170716152189074
303,2024-11-14,medium_frequency_stable,1077.4037195133076,1095.477431427144,18.073711913836405,1.6775245515210204
453,2024-11-27,growing_users,1079.0863564683973,1092.5877577962603,13.50140132786305,1.2511882155613612
906,2024-11-05,weekend_warriors,1091.717287621669,1091.4975629139294,0.2197247077394877,0.020126520870450172
942,2024-11-05,weekend_warriors,1118.3509878984637,1090.7988325810684,27.552155317395318,2.4636411659249866
27,2024-11-12,high_frequency_regular,1092.2448151823908,1089.6093565284748,2.6354586539159754,0.241288273222509
841,2024-11-27,sporadic_high_value,1122.9820440279857,1089.1271098821312,33.854934145854486,3.0147351265227167
463,2024-11-03,growing_users,1094.897607184717,1086.2560004480804,8.641606736636504,0.7892616332276452
804,2024-11-27,sporadic_high_value,1072.722422946774,1080.5453957331956,7.822972786421587,0.7292634719923017
826,2024-11-26,sporadic_high_value,1080.4880888903133,1079.7339458597132,0.754143030600062,0.0697965149596961
752,2024-11-22,sporadic_high_value,1075.307961348794,1079.5539360996854,4.245974750891492,0.39486127728149867
453,2024-11-20,growing_users,1106.9597898962727,1078.2571865778289,28.702603318443835,2.5929219453520895
820,2024-11-19,sporadic_high_value,1075.6815452226942,1076.8858345114195,1.2042892887252492,0.11195593101636134
938,2024-11-17,weekend_warriors,1549.198573155295,1075.9334848639746,473.26508829132035,30.549026864090667
149,2024-11-12,high_frequency_regular,1078.0465170029163,1074.3970857947284,3.6494312081879343,0.3385226101684128
463,2024-11-11,growing_users,1239.2745306938336,1069.982354038434,169.29217665539954,13.660587098535606
128,2024-11-17,high_frequency_regular,1142.2085721045928,1062.0178591061406,80.19071299845223,7.020671614352857
445,2024-11-30,growing_users,1062.1766530883583,1059.6431170975288,2.5335359908294777,0.23852303507736042
938,2024-11-22,weekend_warriors,1057.0793063526085,1057.1737646266815,0.09445827407307661,0.008935779321893971
572,2024-11-01,growing_users,1054.169126137189,1055.3000365150901,1.1309103779010456,0.10727978555443574
580,2024-11-28,growing_users,1044.852984823768,1046.4035193643433,1.5505345405751996,0.1483973882542646
434,2024-11-27,growing_users,1044.8575113853594,1045.8000694798016,0.9425580944421199,0.09020924711469964
207,2024-11-03,medium_frequency_stable,1032.666558826811,1043.1760390406762,10.509480213865118,1.0177031612028473
213,2024-11-25,medium_frequency_stable,1038.7802248984333,1040.8248301933036,2.04460529487028,0.1968275142194001
909,2024-11-28,weekend_warriors,1036.0518392146553,1039.1265682291698,3.07472901451456,0.29677366499781094
5,2024-11-16,high_frequency_regular,1052.050084580814,1031.595296295716,20.454788285097948,1.9442789449751428
473,2024-11-21,growing_users,1027.5135797715811,1030.95926368561,3.445683914028905,0.33534193434162585
826,2024-11-04,sporadic_high_value,1029.454168431323,1029.6837597101164,0.22959127879335028,0.022302234119193503
907,2024-11-30,weekend_warriors,1011.7821121108605,1029.677129289025,17.895017178164608,1.768663130526255
5,2024-11-15,high_frequency_regular,1052.050084580814,1027.947408737998,24.10267584281587,2.2910198094247107
210,2024-11-05,medium_frequency_stable,1035.176020394233,1022.5553468987948,12.620673495438268,1.219181399761545
836,2024-11-11,sporadic_high_value,1019.4940531650562,1019.5197969819003,0.0257438168440558,0.0025251561560494826
901,2024-11-03,weekend_warriors,1018.9021798388286,1017.5065674267687,1.3956124120599043,0.136972168641416
495,2024-11-26,growing_users,1016.8569795786888,1016.374251783049,0.4827277956397893,0.04747253599417653
929,2024-11-03,weekend_warriors,1015.0282300017664,1015.6413713815309,0.6131413797645564,0.06040633764082497
453,2024-11-13,growing_users,1014.1288214568524,1015.2519617400587,1.1231402832063395,0.11074927163522344
551,2024-11-26,growing_users,1014.059645576946,1014.9142039277566,0.8545583508106347,0.08427101448499476
492,2024-11-18,growing_users,1076.665516528229,1010.6121266031416,66.05338992508746,6.134996329972606
115,2024-11-09,high_frequency_regular,1069.5187436553767,1009.332065159473,60.18667849590372,5.627454296892364
453,2024-11-16,growing_users,1004.3045158660482,1005.2127229961811,0.9082071301329506,0.09043144940454347
420,2024-11-26,growing_users,1002.4969996696652,1004.0075088073213,1.5105091376560722,0.15067467914156382
186,2024-11-03,medium_frequency_stable,999.4508022764765,1001.1010236507163,1.6502213742398908,0.165112817007214
909,2024-11-10,weekend_warriors,1046.5069761995185,996.1579959690596,50.34898023045889,4.811146162953028
531,2024-11-20,growing_users,994.608297014234,996.012279527895,1.4039825136609352,0.14115934060429847
531,2024-11-25,growing_users,1006.3743748062192,992.9203620701674,13.454012736051823,1.3368795025849538
213,2024-11-05,medium_frequency_stable,989.0065166150372,991.3168587824221,2.3103421673848743,0.23360231996167488
897,2024-11-17,weekend_warriors,1020.348913172324,990.7104746966578,29.63843847566625,2.9047356343545876
885,2024-11-09,weekend_warriors,1005.787842469864,989.0121406645064,16.775701805357585,1.6679165423358384
447,2024-11-27,growing_users,982.9912736639212,985.1716384321606,2.1803647682394285,0.22180916826580924
463,2024-11-01,growing_users,980.9397150049392,984.1455465345538,3.2058315296145565,0.32681228831665915
831,2024-11-28,sporadic_high_value,983.5090405348052,983.4189643483742,0.09007618643101978,0.009158653628851121
495,2024-11-14,growing_users,977.9995064638406,980.024543763773,2.0250372999323645,0.20705913311288934
66,2024-11-26,high_frequency_regular,995.7681289097508,973.1572292348211,22.61089967492967,2.270699274105705
453,2024-11-21,growing_users,932.3788590458266,969.1092969258505,36.73043788002383,3.939432723476039
405,2024-11-26,growing_users,984.578576396786,967.6345653703767,16.944011026409385,1.7209404543839
453,2024-11-11,growing_users,841.9204712611861,967.2196271859722,125.29915592478608,14.88254059639262
352,2024-11-05,medium_frequency_stable,960.2682333261836,966.4106417438317,6.142408417648085,0.639655484215277
73,2024-11-02,high_frequency_regular,960.4047236834444,966.3991423888897,5.994418705445241,0.6241554792082676
908,2024-11-23,weekend_warriors,961.222667910184,962.7182355931975,1.495567683013519,0.15559013878283443
420,2024-11-20,growing_users,959.5199161816367,961.7238459892521,2.2039298076153955,0.22969088712466
906,2024-11-25,weekend_warriors,958.6916018373734,960.8773587080462,2.18575687067289,0.22799374339816825
880,2024-11-02,weekend_warriors,968.4703647796026,959.3293626024187,9.141002177183964,0.9438597720297003
908,2024-11-29,weekend_warriors,953.3343812818396,957.0849115654211,3.7505302835814973,0.3934118350518932
929,2024-11-09,weekend_warriors,855.9935163594721,953.0754795928451,97.08196323337302,11.34143674899095
826,2024-11-06,sporadic_high_value,950.7247476829904,952.7779847573802,2.0532370743898127,0.21596545997080158
546,2024-11-04,growing_users,949.076392564001,951.3700701398299,2.2936775758288377,0.2416747054083071
213,2024-11-19,medium_frequency_stable,949.772069792328,951.3562071574019,1.5841373650738433,0.16679131924991458
921,2024-11-02,weekend_warriors,948.1840609828894,948.1483115643664,0.03574941852298252,0.003770303677740017
181,2024-11-26,medium_frequency_stable,944.5971726953928,947.4594973644413,2.862324669048462,0.30302066868153593
835,2024-11-14,sporadic_high_value,941.290056575754,947.106897456308,5.816840880554082,0.6179647644122276
457,2024-11-20,growing_users,944.3307121215825,945.9962985617475,1.6655864401650433,0.17637745111805697
296,2024-11-03,medium_frequency_stable,941.5801820693964,943.3151174071054,1.7349353377089756,0.18425784343675866
464,2024-11-30,growing_users,939.5332699950944,942.5832021343226,3.04993213922819,0.3246220476305341
276,2024-11-22,medium_frequency_stable,942.8312012935568,942.0664977112048,0.7647035823520127,0.08110715696540861
910,2024-11-10,weekend_warriors,949.3311489132464,941.2100744417522,8.121074471494126,0.8554522287392322
897,2024-11-09,weekend_warriors,926.3390089475952,938.9072422426516,12.568233295056416,1.3567639032426222
488,2024-11-01,growing_users,929.3668484795526,935.2668029492837,5.899954469731142,0.6348359078423648
912,2024-11-14,weekend_warriors,930.8553980222764,933.1376650225112,2.2822670002348104,0.24517954185835783
459,2024-11-28,growing_users,917.533980269434,927.3148433742729,9.780863104838886,1.0659946459930274
897,2024-11-16,weekend_warriors,951.0854194480576,925.495886887902,25.58953256015559,2.690560914602806
545,2024-11-02,growing_users,923.9259121934214,923.6340796166398,0.2918325767815304,0.03158614483370351
453,2024-11-07,growing_users,922.5262610005764,922.5147982054073,0.011462795169109086,0.0012425440503641039
276,2024-11-27,medium_frequency_stable,916.0183270167056,917.2119180597344,1.1935910430288459,0.13030209198064202
276,2024-11-01,medium_frequency_stable,976.556798053947,917.0465761111508,59.51022194279619,6.09388230785822
453,2024-11-14,growing_users,994.3233011368322,916.7639002066675,77.55940093016477,7.80021959069946
600,2024-11-07,growing_users,914.462710743745,916.6797889213121,2.2170781775671458,0.24244599058216007
579,2024-11-12,growing_users,898.9660686278133,915.6722432420522,16.706174614238876,1.8583765502672722
817,2024-11-12,sporadic_high_value,914.7529432821748,914.8900951913658,0.13715190919106135,0.014993328001651913
545,2024-11-28,growing_users,909.7745799520312,910.278230549546,0.5036505975148202,0.05535993295629074
880,2024-11-30,weekend_warriors,903.5781770391455,910.071551854672,6.493374815526408,0.7186289997401185
210,2024-11-12,medium_frequency_stable,947.2885856224108,906.6726593014039,40.615926321006896,4.287597986237786
567,2024-11-30,growing_users,887.6477729650435,903.3465191859577,15.698746220914245,1.768578336931453
172,2024-11-27,medium_frequency_stable,902.856265308906,902.142017989939,0.7142473189670682,0.07910974829672289
546,2024-11-01,growing_users,899.3983973075731,901.4938764057873,2.0954790982142413,0.23298675030856617
380,2024-11-02,medium_frequency_stable,899.6938217367137,899.9402846395699,0.2464629028561376,0.02739408639934647
516,2024-11-12,growing_users,902.3703174803846,899.6854364968841,2.684880983500534,0.29753649155895434
420,2024-11-04,growing_users,898.3215266778923,899.0962985558499,0.7747718779576189,0.08624661159160064
934,2024-11-03,weekend_warriors,897.4920179979848,898.3426117228565,0.8505937248717146,0.09477451696663719
912,2024-11-30,weekend_warriors,896.7661784553109,898.0998415031537,1.3336630478428333,0.14871915108797723
906,2024-11-12,weekend_warriors,919.7775592113488,886.0810576898184,33.69650152153042,3.663548994435464
546,2024-11-26,growing_users,882.1787332169125,883.3223937623213,1.1436605454088067,0.12964045746584557
897,2024-11-14,weekend_warriors,897.6369507179747,883.0158427586072,14.621107959367578,1.6288442613322556
806,2024-11-20,sporadic_high_value,880.9950642653073,882.4661524716274,1.4710882063201325,0.16698030057034707
946,2024-11-05,weekend_warriors,880.9945056034092,882.4661524716274,1.4716468682182722,0.16704381909967922
901,2024-11-16,weekend_warriors,884.5249730417994,882.1799526745075,2.3450203672919088,0.26511635496594305
882,2024-11-16,weekend_warriors,873.4862119069564,881.0604590780299,7.574247171073466,0.8671284180362395
459,2024-11-19,growing_users,879.6744819633624,880.1208593494603,0.446377386097879,0.05074347332454168
296,2024-11-30,medium_frequency_stable,877.5271803603748,879.3212694229754,1.7940890626006194,0.20444826129076019
153,2024-11-01,medium_frequency_stable,878.5684602843779,879.2353586971253,0.6668984127474005,0.07590739286629258
285,2024-11-23,medium_frequency_stable,876.6641724581625,877.9312189109609,1.267046452798354,0.14453042483138798
107,2024-11-29,high_frequency_regular,905.3858548238848,877.7163962567643,27.6694585671205,3.0560957430136515
564,2024-11-26,growing_users,870.4953620531314,871.6524970795155,1.1571350263840259,0.13292833906143192
296,2024-11-05,medium_frequency_stable,869.7210682031476,870.4764814267597,0.755413223612095,0.08685695347966978
597,2024-11-28,growing_users,863.6786982598095,864.9956371409332,1.3169388811237468,0.15248018548763476
352,2024-11-26,medium_frequency_stable,862.9028897579168,863.2639232130948,0.361033455178017,0.04183940736127366
309,2024-11-15,medium_frequency_stable,861.217222026031,862.7819733033546,1.5647512773235803,0.18169066262312675
349,2024-11-14,medium_frequency_stable,860.7669095400231,862.178616339927,1.4117067999038682,0.16400570052794625
181,2024-11-25,medium_frequency_stable,861.0638172749358,861.8900676372655,0.826250362329688,0.09595692511439811
423,2024-11-05,growing_users,855.0735279179577,861.1775866162894,6.104058698331755,0.7138636034253917
903,2024-11-30,weekend_warriors,848.4404682605815,859.9839926920889,11.543524431507421,1.3605579723434478
213,2024-11-02,medium_frequency_stable,855.3879465813786,855.4008184879964,0.012871906617760942,0.0015048033666132977
910,2024-11-02,weekend_warriors,887.7451261562079,851.7504694671119,35.99465668909602,4.054616086144796
921,2024-11-09,weekend_warriors,861.9209503704061,851.4628894739892,10.458060896416896,1.2133433920967576
457,2024-11-26,growing_users,850.4888479416027,850.9906465884208,0.501798646818088,0.05900120242993981
770,2024-11-11,sporadic_high_value,847.8891039018669,848.9458648443546,1.0567609424876991,0.12463433456387556
864,2024-11-28,weekend_warriors,847.3539714947686,848.1711780343281,0.8172065395594927,0.09644216786025153
897,2024-11-07,weekend_warriors,843.5715835158907,843.5641302675682,0.007453248322462969,0.0008835347785660172
752,2024-11-27,sporadic_high_value,843.3902561445947,843.3949838735831,0.004727728988427771,0.0005605624387978734
495,2024-11-20,growing_users,842.145208178292,841.9151144780087,0.23009370028330522,0.02732233088175355
938,2024-11-12,weekend_warriors,841.2444442107899,841.2852795622056,0.040835351415694277,0.004854160012195242
907,2024-11-07,weekend_warriors,840.6818476980834,840.638829289656,0.04301840842742877,0.005117085440255408
66,2024-11-01,high_frequency_regular,830.3366944941092,839.8323887185497,9.495694224440513,1.1435956386614778
201,2024-11-21,medium_frequency_stable,837.0332781315466,837.4830962641739,0.4498181326273425,0.05373957575873703
158,2024-11-25,medium_frequency_stable,819.4609453141502,836.6167465817048,17.15580126755458,2.093547150191239
909,2024-11-03,weekend_warriors,836.2859230810028,836.5162244477158,0.23030136671297896,0.027538591808949048
830,2024-11-06,sporadic_high_value,832.8875271167024,836.1758224810586,3.2882953643562587,0.39480665243477825
436,2024-11-29,growing_users,829.5056212823381,832.7117820391552,3.2061607568170984,0.3865146509629041
301,2024-11-26,medium_frequency_stable,832.8768877628842,832.6386946857943,0.23819307708981796,0.028598833824000927
181,2024-11-10,medium_frequency_stable,831.1171774991064,831.1716162735783,0.05443877447180512,0.006550072113250679
463,2024-11-16,growing_users,706.3579248705099,830.4587888193901,124.10086394888015,17.569118938055436
910,2024-11-24,weekend_warriors,828.8204155323265,829.6543800410515,0.8339645087249892,0.10062065232663928
936,2024-11-17,weekend_warriors,828.4134507681006,829.462324588031,1.0488738199304635,0.12661235992220468
850,2024-11-18,sporadic_high_value,829.2456504180217,829.4108661387031,0.16521572068143087,0.019923616192396767
885,2024-11-16,weekend_warriors,867.923627635012,829.2435801206639,38.68004751434819,4.456618794875614
586,2024-11-26,growing_users,825.4368262327475,827.4590044077394,2.0221781749918364,0.24498279101757026
531,2024-11-01,growing_users,899.1724508195584,824.7708813350911,74.40156948446736,8.27444940252044
516,2024-11-01,growing_users,822.1084490039456,824.1681431042435,2.0596941002979747,0.25053800417614847
817,2024-11-01,sporadic_high_value,823.114669235456,822.834793276618,0.2798759588379198,0.03400206183882989
372,2024-11-09,medium_frequency_stable,819.5417557033436,821.658718775676,2.1169630723323962,0.25831058119980543
488,2024-11-14,growing_users,820.6520883375808,821.3614275329113,0.7093391953304717,0.08643604341120988
296,2024-11-21,medium_frequency_stable,820.146289020571,820.6211682470805,0.47487922650952896,0.057901771045825945
181,2024-11-15,medium_frequency_stable,816.4160689949116,817.2698143643295,0.8537453694178794,0.10457233778714373
533,2024-11-23,growing_users,802.0161151037611,816.671169779281,14.655054675519864,1.8272768339104835
545,2024-11-19,growing_users,817.5341210025148,816.5876502204899,0.9464707820249032,0.11577141035584884
912,2024-11-25,weekend_warriors,814.7676711296912,815.2607135782191,0.49304244852794454,0.060513256232213
368,2024-11-25,medium_frequency_stable,810.9981811803932,814.8204594732533,3.822278292860119,0.47130540876144283
181,2024-11-29,medium_frequency_stable,812.869404556507,814.6516590417355,1.7822544852284636,0.2192547136401133
213,2024-11-22,medium_frequency_stable,806.0743954713395,807.3181921599535,1.2437966886139975,0.15430296454047604
447,2024-11-14,growing_users,795.5012121160814,805.4712980427144,9.970085926632919,1.2533087033408643
495,2024-11-29,growing_users,814.6334491564563,804.9274872209637,9.70596193549261,1.1914514369061353
835,2024-11-18,sporadic_high_value,803.639874295374,803.746180195058,0.10630589968388904,0.013228051902862251
309,2024-11-19,medium_frequency_stable,802.8431677217471,803.6363108606325,0.793143138885398,0.09879179032389661
897,2024-11-10,weekend_warriors,1240.6338446422994,802.5839740250941,438.04987061720533,35.30855397093445
572,2024-11-18,growing_users,800.9855994347379,800.9492147061939,0.03638472854402153,0.004542494717720085
765,2024-11-10,sporadic_high_value,800.5996277598852,800.2066972689786,0.39293049090656496,0.049079524556612984
897,2024-11-02,weekend_warriors,1055.1957203483669,799.5592918262424,255.63642852212445,24.226446676425823
936,2024-11-04,weekend_warriors,795.9165841417405,796.5842082937727,0.6676241520322037,0.08388117113455072
207,2024-11-20,medium_frequency_stable,795.4454204515928,796.3696930086807,0.9242725570878747,0.11619559724954401
181,2024-11-07,medium_frequency_stable,792.660746479736,793.9343699389383,1.2736234592023266,0.16067699389159626
207,2024-11-01,medium_frequency_stable,789.0865503627493,793.8670491683677,4.780498805618322,0.6058269277838646
